positive,negative,rating,comments,category
Lokacija,"Platio više od nego što je bilo na bookingu platio parking da nisam bio obavešten dok nije doslo na naplatu, bilo je hladno u apartmanu",6,"Lokacija Platio više od nego što je bilo na bookingu platio parking da nisam bio obavešten dok nije doslo na naplatu, bilo je hladno u apartmanu",neutralan
"Ljubazno osoblje.
Hrana je odlicna.","Higijena nije na zavidnom nivou,voda u hidromasaznoj kadi jako prljava,u bazenu takodje.",6,"Ljubazno osoblje.
Hrana je odlicna. Higijena nije na zavidnom nivou,voda u hidromasaznoj kadi jako prljava,u bazenu takodje.",neutralan
Dorucak je bio ok.,Sve je bilo bozanstveno . ❤️,10,Dorucak je bio ok. Sve je bilo bozanstveno . ❤️,pozitivan
Savrsena lokacija i objekat,,10,Savrsena lokacija i objekat ,pozitivan
Sve je bilo odlično.,U apartmanu sa dvije sobe nedostaju šolje za čaj što nije zgodno za boravak porodice sa djecom.,10,Sve je bilo odlično. U apartmanu sa dvije sobe nedostaju šolje za čaj što nije zgodno za boravak porodice sa djecom.,pozitivan
"Osoblje je preljubazno, platili su mi parking, pozvali taxi kad sam trebao, 10+++",,10,"Osoblje je preljubazno, platili su mi parking, pozvali taxi kad sam trebao, 10+++ ",pozitivan
"Neverovatno ljubazno i srdačno osoblje, ukusan doručak, obezbeđen parking, čiste sobe. Sigurno ću ponovo odsesti u ovom hotelu kada budem bio u Beogradu.",,10,"Neverovatno ljubazno i srdačno osoblje, ukusan doručak, obezbeđen parking, čiste sobe. Sigurno ću ponovo odsesti u ovom hotelu kada budem bio u Beogradu. ",pozitivan
Doručak je vrlo raznovrstan i obilan. Lokacija odlična.,,9,Doručak je vrlo raznovrstan i obilan. Lokacija odlična. ,pozitivan
"Odličan odnos cene i kvaliteta!! Čisto, udobno, blizu...",,10,"Odličan odnos cene i kvaliteta!! Čisto, udobno, blizu... ",pozitivan
Sve pohvale za spa i masaže❤️,Posebne sobe za pušače,10,Sve pohvale za spa i masaže❤️ Posebne sobe za pušače,pozitivan
"Sve je bilo super😀prelepo, udonno cisto i odise luksuzom. Osoblje izuzetno ljubazno a hrana savrsena😁
Sve pohvale❤️","Nemam nikakvu zamerku,sve je bilo odlicno.",10,"Sve je bilo super😀prelepo, udonno cisto i odise luksuzom. Osoblje izuzetno ljubazno a hrana savrsena😁
Sve pohvale❤️ Nemam nikakvu zamerku,sve je bilo odlicno.",pozitivan
Sve je bilo savrseno,Hladna voda u bazenu u spa centru,10,Sve je bilo savrseno Hladna voda u bazenu u spa centru,pozitivan
"Divan apartman, opravdava svoje ime... Cisto, moderno uredjeno, opremljeno za odmor i rad. Odlicna lokacija. Sve preporuke!",,10,"Divan apartman, opravdava svoje ime... Cisto, moderno uredjeno, opremljeno za odmor i rad. Odlicna lokacija. Sve preporuke! ",pozitivan
Apsolutno sve !,,10,Apsolutno sve ! ,pozitivan
Krevet je bio preudoban .,"Soba je mala. Hotel je ceo neorganizovan , sav je u nekim hodnicima i prolazima a nigde table nema . Parking je katastrofalan. Hrana mora biti bolja za taj rang tj 4 zvezdice.",7,"Krevet je bio preudoban . Soba je mala. Hotel je ceo neorganizovan , sav je u nekim hodnicima i prolazima a nigde table nema . Parking je katastrofalan. Hrana mora biti bolja za taj rang tj 4 zvezdice.",pozitivan
Cisto i osoblje,,10,Cisto i osoblje ,pozitivan
Dopala mi se devojka sa recepcije 😂,Bilo je sve OK,10,Dopala mi se devojka sa recepcije 😂 Bilo je sve OK,pozitivan
"Moderno, čisto, novo, lepo i sredjeno sa ukusom",Sve je super!,10,"Moderno, čisto, novo, lepo i sredjeno sa ukusom Sve je super!",pozitivan
"Apartman.Udoban,cist,terasa prelepo",,9,"Apartman.Udoban,cist,terasa prelepo ",pozitivan
"Sve je bilo savršeno. Vrt u kome se nalaze kolibe je jako lepo održavan, ceo kompleks je ogroman.
Sobe su čiste, nove, kupatilo uredno,krevet udoban.
Doručak je ukusan i obilan, sve preporuke.
Ovaj smeštaj je prilično blizu beogradskog aerodroma i idealna opcija da prenoćite ukoliko imate konekciju sledeći dan.",,10,"Sve je bilo savršeno. Vrt u kome se nalaze kolibe je jako lepo održavan, ceo kompleks je ogroman.
Sobe su čiste, nove, kupatilo uredno,krevet udoban.
Doručak je ukusan i obilan, sve preporuke.
Ovaj smeštaj je prilično blizu beogradskog aerodroma i idealna opcija da prenoćite ukoliko imate konekciju sledeći dan. ",pozitivan
Lokacija,,8,Lokacija ,pozitivan
odlicna lokacija,,8,odlicna lokacija ,pozitivan
"Krevet odličan, usluga odlična",Apartman je premali,8,"Krevet odličan, usluga odlična Apartman je premali",pozitivan
"Odličan hotel, ljubazno osoblje",,10,"Odličan hotel, ljubazno osoblje ",pozitivan
Vrlo ljubazno osoblje. Čiste sobe i dobra lokacija.,,9,Vrlo ljubazno osoblje. Čiste sobe i dobra lokacija. ,pozitivan
Bazen sa slanom vodom. Parna i slana sauna. O ličan doručak. Osoblje veoma ljubazno.,,10,Bazen sa slanom vodom. Parna i slana sauna. O ličan doručak. Osoblje veoma ljubazno. ,pozitivan
"Све је чисто и уредно, особље младо али врло културно и на висини задатка","Јако мали избор посне хране, од 2-3 посна оброка нису имали све",7,"Све је чисто и уредно, особље младо али врло културно и на висини задатка Јако мали избор посне хране, од 2-3 посна оброка нису имали све",pozitivan
"Izuzetno ljubazno osoblje, prelepi apartmani, sam centar grada. Doručak u restoranu prekoputa izuzetan izbor i odličnog ukusa...",,10,"Izuzetno ljubazno osoblje, prelepi apartmani, sam centar grada. Doručak u restoranu prekoputa izuzetan izbor i odličnog ukusa... ",pozitivan
"Локација је феноменална, два минута од центра града. Особље је љубазно и културно. Собе су чисте, амбијент је пријатан. Обезбеђено паркинг место.",,9,"Локација је феноменална, два минута од центра града. Особље је љубазно и културно. Собе су чисте, амбијент је пријатан. Обезбеђено паркинг место. ",pozitivan
"Ljubazno osoblje, ciste i udobne sobe.",Sve je bilo U najboljem redu... Nema loseh stvari,8,"Ljubazno osoblje, ciste i udobne sobe. Sve je bilo U najboljem redu... Nema loseh stvari",pozitivan
"Lokjacija odlicna, objekat nov, cist i uredan.
Garaza i pristup odlicni.",Sve je u najboljem redu.,10,"Lokjacija odlicna, objekat nov, cist i uredan.
Garaza i pristup odlicni. Sve je u najboljem redu.",pozitivan
Sveeee,/,10,Sveeee /,pozitivan
Veoma ljubazni domaćini. Apartman je jako prostran i veoma uredno sređen. Poseduje apsolutno sve što je potrebno. Sve preporuke.,,10,Veoma ljubazni domaćini. Apartman je jako prostran i veoma uredno sređen. Poseduje apsolutno sve što je potrebno. Sve preporuke. ,pozitivan
"Odlična lokacija, lepo sređen i opremljen stan. :)
Domaćini preljubazni, predusretljivi.
Vode računa o detaljima, baš smo se osećali prijatno.
Za svaku preporuku!",,10,"Odlična lokacija, lepo sređen i opremljen stan. :)
Domaćini preljubazni, predusretljivi.
Vode računa o detaljima, baš smo se osećali prijatno.
Za svaku preporuku! ",pozitivan
"Udobno, u centru grada, mirno.",Neispravan odliv u tuš kabini. To treba da sanirate.,10,"Udobno, u centru grada, mirno. Neispravan odliv u tuš kabini. To treba da sanirate.",pozitivan
"Sve je savršeno, čisto, udobno, urrđeno sa ukusom, odlično. Osoblje je za čistu 10-ku, ljubazni, nasmijani, duhoviti.",,10,"Sve je savršeno, čisto, udobno, urrđeno sa ukusom, odlično. Osoblje je za čistu 10-ku, ljubazni, nasmijani, duhoviti. ",pozitivan
Ljubaznost i korektnost.,Sve je bilo kako treba.,10,Ljubaznost i korektnost. Sve je bilo kako treba.,pozitivan
"Ljubazan domaćin.
Čisto i uredno.
Lepa i mirna lokacija.",,10,"Ljubazan domaćin.
Čisto i uredno.
Lepa i mirna lokacija. ",pozitivan
"Удобан смештај ,љубазно особље као и власници. Свака препорука за овај објекат.",,10,"Удобан смештај ,љубазно особље као и власници. Свака препорука за овај објекат. ",pozitivan
"Prelepo,udobno,za svaku pohvalu.
Hrana izuzetna,osoblje preljubazno.
Sve pohvale.",,10,"Prelepo,udobno,za svaku pohvalu.
Hrana izuzetna,osoblje preljubazno.
Sve pohvale. ",pozitivan
"Prelep hotel sa preljubaznim personalom.
Lepo smo sačekani i ispraćeni. Sve je bilo savršeno.
Personal koji daje sve od sebe.
Soba velika i komforna u prelepim bojama i jako uredna 
i čista. Sve miriše na novo. Za svaku preporuku",,10,"Prelep hotel sa preljubaznim personalom.
Lepo smo sačekani i ispraćeni. Sve je bilo savršeno.
Personal koji daje sve od sebe.
Soba velika i komforna u prelepim bojama i jako uredna 
i čista. Sve miriše na novo. Za svaku preporuku ",pozitivan
"Sve...osim sto su ljubazni ,veoma cisto,toplo,mirno..sve je bilo korektno, kafe mashina na recepciji sa odlicnom kafom.Preporucujem sve buducim gostima.",Toga zaista nema!,10,"Sve...osim sto su ljubazni ,veoma cisto,toplo,mirno..sve je bilo korektno, kafe mashina na recepciji sa odlicnom kafom.Preporucujem sve buducim gostima. Toga zaista nema!",pozitivan
"Veoma ljubazno osoblje,lepe sobe,klima,terasa,blizina centra.",Sve je super! Po drugi put dolazim zbog toga!,10,"Veoma ljubazno osoblje,lepe sobe,klima,terasa,blizina centra. Sve je super! Po drugi put dolazim zbog toga!",pozitivan
"Lokacija je fenomenalna. Prekoputa zgrade ima pivnica Berta gde se moze doruckovati (hrana super), iza zgrade je prodavnica, u blizini ima i diskont pica, trafika i taksi stanica. Topla preporuka!",,9,"Lokacija je fenomenalna. Prekoputa zgrade ima pivnica Berta gde se moze doruckovati (hrana super), iza zgrade je prodavnica, u blizini ima i diskont pica, trafika i taksi stanica. Topla preporuka! ",pozitivan
"Sve je bilo odlicno, sve preporuke",,10,"Sve je bilo odlicno, sve preporuke ",pozitivan
"Apartman je odličan, izuzetno čist i sadrži sve što vam je potrebno za boravak (posuđe, pegla, sto za peglanje, fen itd.). Miroslav je odličan domaćin, srdačan, ljubazan. Sve pohvale.",,10,"Apartman je odličan, izuzetno čist i sadrži sve što vam je potrebno za boravak (posuđe, pegla, sto za peglanje, fen itd.). Miroslav je odličan domaćin, srdačan, ljubazan. Sve pohvale. ",pozitivan
"Osoblje izuzetno prijatno i predusretljivo.
Odlična lokacija,sve što vam je potrebno je u blizini.
Za svaku preporuku.",,10,"Osoblje izuzetno prijatno i predusretljivo.
Odlična lokacija,sve što vam je potrebno je u blizini.
Za svaku preporuku. ",pozitivan
"Apartman,fin, prostran...divno osoblje, doručak za svačiji ukus,..SPA sa svim sadržajima, masaže...sve novo i odlučno uklopljeno🙂",Nema toga,10,"Apartman,fin, prostran...divno osoblje, doručak za svačiji ukus,..SPA sa svim sadržajima, masaže...sve novo i odlučno uklopljeno🙂 Nema toga",pozitivan
"Ljubazno osoblje je bilo spremno da obezbedi dodatne stvari, poput kuvala, solja i peskira iako smo to vec ocekivali u sobi. Lokacija je takodje odlicna!","Nedostatak hemije i vecih peskira za tusiranje kao i tus kabina koja nema zastitu od prskanja vode po celom kupatilu. Takodje, zaprljani zidovi doprinose utisku da nije u potpunosti cisto, sto se ne vidi na slikama na sajtu.",7,"Ljubazno osoblje je bilo spremno da obezbedi dodatne stvari, poput kuvala, solja i peskira iako smo to vec ocekivali u sobi. Lokacija je takodje odlicna! Nedostatak hemije i vecih peskira za tusiranje kao i tus kabina koja nema zastitu od prskanja vode po celom kupatilu. Takodje, zaprljani zidovi doprinose utisku da nije u potpunosti cisto, sto se ne vidi na slikama na sajtu.",pozitivan
"the location is amazing….a 5 minute walk to both Knez Mijaila and Skadarlija!!!  absolutely perfect.  and large enough for our family of 6.  The hostess, Alexandra, met us upon checkin…great service.",Could use new flooring but we weren’t there to debate flooring.,9,"the location is amazing….a 5 minute walk to both Knez Mijaila and Skadarlija!!!  absolutely perfect.  and large enough for our family of 6.  The hostess, Alexandra, met us upon checkin…great service. Could use new flooring but we weren’t there to debate flooring.",pozitivan
Prezadovoljna sam. Hotel se nalazi na izuzetnoj lokaciji. Sobe su veoma ciste a osoblje hotela je jako ljubazno. Sve pohvale.,,10,Prezadovoljna sam. Hotel se nalazi na izuzetnoj lokaciji. Sobe su veoma ciste a osoblje hotela je jako ljubazno. Sve pohvale. ,pozitivan
"Lokacija izvanredna,ljubazni domachini.nis",Nemam komentar!,9,"Lokacija izvanredna,ljubazni domachini.nis Nemam komentar!",pozitivan
"Odlična lokacija, udobni kreveti  i ljubazno osoblje.",,8,"Odlična lokacija, udobni kreveti  i ljubazno osoblje. ",pozitivan
"Dorucak odlican,ambijent,velicina hotela","Booking cena.Pretragom na bookingu imate samo prenociste iako je u filteru pretrage prenociste sa doruckom,besplatan parking.Prvi hotel u kome sa odseo, da Vam dodatno naplacuju parking i dorucak.Buduci korisnici neka obrate paznju...",8,"Dorucak odlican,ambijent,velicina hotela Booking cena.Pretragom na bookingu imate samo prenociste iako je u filteru pretrage prenociste sa doruckom,besplatan parking.Prvi hotel u kome sa odseo, da Vam dodatno naplacuju parking i dorucak.Buduci korisnici neka obrate paznju...",pozitivan
"Hotel je super, osoblje prekrasno i hrana je bila ekstra",,10,"Hotel je super, osoblje prekrasno i hrana je bila ekstra ",pozitivan
Lokacija i nivo privatnosti su nam se dopali najviše. Naša jedinica je bila jako prijatna i čista.,,9,Lokacija i nivo privatnosti su nam se dopali najviše. Naša jedinica je bila jako prijatna i čista. ,pozitivan
Hostesa je izuzetno ljubazna,,9,Hostesa je izuzetno ljubazna ,pozitivan
Hrana,Nedostatak badem mantila i papuča za bazen.,8,Hrana Nedostatak badem mantila i papuča za bazen.,pozitivan
"Odlicna lokacija, odlican hotel, kulturno i fino mesto",,10,"Odlicna lokacija, odlican hotel, kulturno i fino mesto ",pozitivan
Sve je super i ljubazno osoblje!!,,10,Sve je super i ljubazno osoblje!! ,pozitivan
Било је чисто и уредно. Девојке су биле веома љубазне. Веома је близу центра града.,"Собе се мало не удобније, али то прати цена. Зидови су веома танки и све се чује по собама. Осећао се дим цигаре у соби, вероватно не може лепо да се проветри. Није било места на паркингу, иако  је обезбеђен",7,"Било је чисто и уредно. Девојке су биле веома љубазне. Веома је близу центра града. Собе се мало не удобније, али то прати цена. Зидови су веома танки и све се чује по собама. Осећао се дим цигаре у соби, вероватно не може лепо да се проветри. Није било места на паркингу, иако  је обезбеђен",pozitivan
"Sve preporuke 
😍💪💪",,10,"Sve preporuke 
😍💪💪 ",pozitivan
"Veoma blizu centra grada, tri kafića odmah prekoputa, osoblje i više nego dobro! Apartman je sasvim uredu, kreveti su udobni!",,10,"Veoma blizu centra grada, tri kafića odmah prekoputa, osoblje i više nego dobro! Apartman je sasvim uredu, kreveti su udobni! ",pozitivan
Exstra lokacija i osoblje,Malo tvrdi gušeci za moj ukus,9,Exstra lokacija i osoblje Malo tvrdi gušeci za moj ukus,pozitivan
"Sve je super, soba, osoblje, lokacijaa. Cista preporuka. Opet se planiram vratiti u isti hotel kada budem dolazio u BG",,10,"Sve je super, soba, osoblje, lokacijaa. Cista preporuka. Opet se planiram vratiti u isti hotel kada budem dolazio u BG ",pozitivan
"Ljubazno osoblje,dobra lokacija.Sve preporuke",,9,"Ljubazno osoblje,dobra lokacija.Sve preporuke ",pozitivan
Udobnost ljubaznost.. Sve najbolje,Nema tv,10,Udobnost ljubaznost.. Sve najbolje Nema tv,pozitivan
"Cisto,udobno,odlicna lokacija sa svim uslovima za udoban boravak!Svaka preporuka",,10,"Cisto,udobno,odlicna lokacija sa svim uslovima za udoban boravak!Svaka preporuka ",pozitivan
lokacija,nema redovno parking mesto,7,lokacija nema redovno parking mesto,pozitivan
"Smestaj je u mirnoj ulici na odlicnoj lokaciji, blizu centra. Osoblje ljubazno i predusretljivo. Dostupan besplatan parking. Udobni kreveti.",Zvucna izolacija ka hodniku bi mogla biti bolja,8,"Smestaj je u mirnoj ulici na odlicnoj lokaciji, blizu centra. Osoblje ljubazno i predusretljivo. Dostupan besplatan parking. Udobni kreveti. Zvucna izolacija ka hodniku bi mogla biti bolja",pozitivan
"Sve je bilu u savrsenom redu, apsolutno za svaku pohvalu!",,10,"Sve je bilu u savrsenom redu, apsolutno za svaku pohvalu! ",pozitivan
"Osoblje izuzetno uslužno, nasmejano, vedro. Doručak sasvim zadovoljava potrebe, raznovrstan.","Kreveti su malo mekši, ali to nije pokvarilo utisak.",8,"Osoblje izuzetno uslužno, nasmejano, vedro. Doručak sasvim zadovoljava potrebe, raznovrstan. Kreveti su malo mekši, ali to nije pokvarilo utisak.",pozitivan
"Dobra lokacija ,krevet udoban,toplo,preporuka.",,9,"Dobra lokacija ,krevet udoban,toplo,preporuka. ",pozitivan
"Ljubazno osoblje, apartman čist i moderan, lokacija izuzetna.",,10,"Ljubazno osoblje, apartman čist i moderan, lokacija izuzetna. ",pozitivan
"Sve je novo, lokacija dobra. Odlican dorucak, cijene u restoranu korektne.","Od 2 lifta samo jedan radi koji nikad da stigne. Vise sam isao stepenicama nego liftom. Voda u bazenu prohladna, djakuzi od 3 puta koliko sam bio uopste nije radio. 
Pretpostavljam da se jos uvijek uhodavaju obzirom da je objakat nov pa cu zanemariti ove detalje koje sam napisao i vratiti se opet da im dam drugu sansu.",9,"Sve je novo, lokacija dobra. Odlican dorucak, cijene u restoranu korektne. Od 2 lifta samo jedan radi koji nikad da stigne. Vise sam isao stepenicama nego liftom. Voda u bazenu prohladna, djakuzi od 3 puta koliko sam bio uopste nije radio. 
Pretpostavljam da se jos uvijek uhodavaju obzirom da je objakat nov pa cu zanemariti ove detalje koje sam napisao i vratiti se opet da im dam drugu sansu.",pozitivan
"Prvi put sam zimi ovde i prijatno sam iznenadjen. Udobna i cista soba, mali ali lep spa centar, dorucak i inace hrana u restoranu odlicna, internet jako dobar sto mi je bilo bitno... Vidim da je u izgradnji i novi deo akva parka tako da za leto planiram duzi boravak sigurno.",Nema zamerki,10,"Prvi put sam zimi ovde i prijatno sam iznenadjen. Udobna i cista soba, mali ali lep spa centar, dorucak i inace hrana u restoranu odlicna, internet jako dobar sto mi je bilo bitno... Vidim da je u izgradnji i novi deo akva parka tako da za leto planiram duzi boravak sigurno. Nema zamerki",pozitivan
"Локација је одлична, соба је чиста.","Што нема туш-кабине у соби, већ је иза завесе ђакузи. Уопште нема врата него завеса. Тотално непрактично.",8,"Локација је одлична, соба је чиста. Што нема туш-кабине у соби, већ је иза завесе ђакузи. Уопште нема врата него завеса. Тотално непрактично.",pozitivan
Nemam ništa da dodam.,Sve je na zavidnom nivou.,9,Nemam ništa da dodam. Sve je na zavidnom nivou.,pozitivan
"Profesionalno odradjeno, uredjeno uz puno ukusa i funkcionalnosti,osoblje usluzno,dostupno,nasmejano,hrana raznovrsna,veoma cisto,lokacija odlicna,izdvojen od cemtra uirnom delu a ipak blizu svega .",,10,"Profesionalno odradjeno, uredjeno uz puno ukusa i funkcionalnosti,osoblje usluzno,dostupno,nasmejano,hrana raznovrsna,veoma cisto,lokacija odlicna,izdvojen od cemtra uirnom delu a ipak blizu svega . ",pozitivan
Odlican hotel na odlicnoj lokaciji,,10,Odlican hotel na odlicnoj lokaciji ,pozitivan
Osoblje je za svaku pohvalu,,9,Osoblje je za svaku pohvalu ,pozitivan
"Lokacija je odlična, Čisto i uredno.",,10,"Lokacija je odlična, Čisto i uredno. ",pozitivan
"Sve je bilo OK, naročito gostoprimnost  na recepciji i kako je sve bilo čisto i zategnuto u velikoj sobi.",Malo kupatilo,9,"Sve je bilo OK, naročito gostoprimnost  na recepciji i kako je sve bilo čisto i zategnuto u velikoj sobi. Malo kupatilo",pozitivan
Osoblje,Kuhinja radi do 15 časova. Nakon toga se hrana naručuje iz drugog restorana.,9,Osoblje Kuhinja radi do 15 časova. Nakon toga se hrana naručuje iz drugog restorana.,pozitivan
"Prostran i uredan smeštaj sa prelepim dvorištem na par minuta od centra. Sve je bilo uredno, a osoblje maksimalno uslužno i prijatno. Idealan smeštaj i za odmor i za posao.",Nema negativnih komentara.,10,"Prostran i uredan smeštaj sa prelepim dvorištem na par minuta od centra. Sve je bilo uredno, a osoblje maksimalno uslužno i prijatno. Idealan smeštaj i za odmor i za posao. Nema negativnih komentara.",pozitivan
"Smeštaj je bio odličan, soba u prizemlju je udobna, čista sa lepim pogledom na planinu. Imala sam polupansion (smeštaj, doručak i večera), hrana je jako ukusna, porcije obilate, a izbor raznovrstan, zaista za svakog po nešto. U restoran često dolaze i posetioci planine koji nisu odseli u samom hotelu što je takođe preporuka za sam restoran. Osoblje jako prijatno i ljubazno, opuštena i prijatna atmosfera. Bila sam krajem marta tako da su noći hladne ali je u sobi bilo zaista toplo, čak sam ostavljala otvoren prozor da mi ulazi svež planinski vazduh. Hotel je na idealnoj lokaciji, sve je blizu i imaju dosta parking mesta za one koji dolaze svojim kolima. Na samoj planini je sve obeleženo putokazima i lako je snalaženje, na google mapi takođe je sve precizno ucrtano i ima dometa svuda pa se možete i time koristiti.","Posetila sam Zlatar u periodu kad nema puno posetilaca jer nije sezona tako da nije bilo mnogo sadržaja, ali prednost je bila što sam mogla da uživam u vidikovcima i u šetnjama bez gužve i buke, zaista pravi odmor. Ukoliko želite da posetite Uvac, treba doći u maju jer je tada moguće organizovano krstarenje samim jezerom kada nivo vode u jezeru to dozvoljava. U svim periodima godine je moguća organizovana poseta dzipom do vidikovca ali za to treba izdvojiti 6000 din (može 4 osobe najviše, cena je po turi a ne po osobi). Prednost je doći kolima jer i u široj okolini ima dosta lepih mesta koje možete obići, ko dolazi autobusom (do Nove varoši) postoji par mesta koje možete obići peške (preporuka za vidikovac Hodzina stena na sat vremena hoda od hotela). Što se tiče samog smeštaja nisam imala zamerke. Dakle samo treba izabrati period godine u skladu sa time šta očekujete od odmora i šta ste planirali da posetite kao i prednost ako imate sopstveni prevoz što ja nisam imala.",10,"Smeštaj je bio odličan, soba u prizemlju je udobna, čista sa lepim pogledom na planinu. Imala sam polupansion (smeštaj, doručak i večera), hrana je jako ukusna, porcije obilate, a izbor raznovrstan, zaista za svakog po nešto. U restoran često dolaze i posetioci planine koji nisu odseli u samom hotelu što je takođe preporuka za sam restoran. Osoblje jako prijatno i ljubazno, opuštena i prijatna atmosfera. Bila sam krajem marta tako da su noći hladne ali je u sobi bilo zaista toplo, čak sam ostavljala otvoren prozor da mi ulazi svež planinski vazduh. Hotel je na idealnoj lokaciji, sve je blizu i imaju dosta parking mesta za one koji dolaze svojim kolima. Na samoj planini je sve obeleženo putokazima i lako je snalaženje, na google mapi takođe je sve precizno ucrtano i ima dometa svuda pa se možete i time koristiti. Posetila sam Zlatar u periodu kad nema puno posetilaca jer nije sezona tako da nije bilo mnogo sadržaja, ali prednost je bila što sam mogla da uživam u vidikovcima i u šetnjama bez gužve i buke, zaista pravi odmor. Ukoliko želite da posetite Uvac, treba doći u maju jer je tada moguće organizovano krstarenje samim jezerom kada nivo vode u jezeru to dozvoljava. U svim periodima godine je moguća organizovana poseta dzipom do vidikovca ali za to treba izdvojiti 6000 din (može 4 osobe najviše, cena je po turi a ne po osobi). Prednost je doći kolima jer i u široj okolini ima dosta lepih mesta koje možete obići, ko dolazi autobusom (do Nove varoši) postoji par mesta koje možete obići peške (preporuka za vidikovac Hodzina stena na sat vremena hoda od hotela). Što se tiče samog smeštaja nisam imala zamerke. Dakle samo treba izabrati period godine u skladu sa time šta očekujete od odmora i šta ste planirali da posetite kao i prednost ako imate sopstveni prevoz što ja nisam imala.",pozitivan
Doručak je bio solidan. Izbor jela i kolača bi mogao biti veći.,,8,Doručak je bio solidan. Izbor jela i kolača bi mogao biti veći. ,pozitivan
I ranije smo odsedali u vasem apartmanu i sve je bilo super.,,10,I ranije smo odsedali u vasem apartmanu i sve je bilo super. ,pozitivan
Osoblje je ljubazno.Soba čista.,"Trebalo bi da se uloži u renoviranje.Moze to mnogo bolje da izgleda.Prosiriti meni za doručak,slab izbor.",8,"Osoblje je ljubazno.Soba čista. Trebalo bi da se uloži u renoviranje.Moze to mnogo bolje da izgleda.Prosiriti meni za doručak,slab izbor.",pozitivan
"Cisto, udobno, dobro opremljeno, ljubazni domacini",-,10,"Cisto, udobno, dobro opremljeno, ljubazni domacini -",pozitivan
Sve ostalo,Jastuci,9,Sve ostalo Jastuci,pozitivan
Sjajan hotel sa odličnim spa i savršenim restoranom u okviru hotela Obavezno probajte šta kuvar sprema jer je 5*,Sve je odlično,10,Sjajan hotel sa odličnim spa i savršenim restoranom u okviru hotela Obavezno probajte šta kuvar sprema jer je 5* Sve je odlično,pozitivan
